class,tweet
0,"""its britney bitch"" - the bible (leviticus 7:58) http://t.co/ZoAkn1ZlHm"
0,The bitch coach said she didn't like my attitude.
0,See you on the #tron side bitches.........
0,Ima pull up eat on that pussy n dip
0,My wigga RT @showysantoro Ryan Gosling knocked up Eva Mendes swag that man the fuck out
0,My mains riri22barbie georgegia yessssss #ladykimora turntup. #vegas bitches &#128525;&#128525; http://t.co/w7vKBT2NBp
0,@AsvpRvchel @kittty_jpg nah that bitch stank
0,Bitch just sucked my dick and tried to give me sugar bitch get out
0,"that is what I do! RT @Tendilkar: RT @funnyorfact: The nicer you are, the easier you're hurt. So just be a bitch.."
0,"""@whoiscoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;"
0,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;
0,She feelin a young niggah
0,"niggas wait in line for jordan releases, puttin they life on the line, jus to impress some bitches"
0,In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.
0,"@iLikeGirlsDaily ""rate my hoe"" @MakeItKNasty"
0,Hoes gon always be hoes or have they hoe ways at least.
0,RT @PacDaGoat: You a hoe if you give your number to another nigga while you got a man
0,&#8220;@ThequeenTommy: @savanigga already going http://t.co/41fpnfeovb&#8221; how I look at side hoes when daddy walk in the room.
0,@realbigasian wtf mine was just a fried Twinkie w powdered sugar I got hoed
0,Pretty mother fucker pull up in a bitch likee
0,"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
0,I just might get to these riches I might go broke on these bitches
0,"@JHannahhh oh you mean Noah zimmerman's cute ass &#128525;. I mean he should, he talks to his hoes all day everyday . &amp; his girl Courtney &#128514;&#128564; sooo"
0,Don't you hate when someone you care about is dating a hoe but they won't listen to you?
0,"@airwolf1967 @NoInfidel33 @tedcruz @SarahPalinUSA @TWShannon in ALASKA!!
Nothing going on, nothing to do, nothing to bitch about, few laws"
0,@blakeshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA
0,@Poffalicious hell no man I'm retarded good at situps.. that run was weak tho
0,RT @TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it
0,&#8220;@xoxo_laurenmane: Dumb ass bitches&#8221; @ me next time&#128075;
0,"&#8220;@HighClassCapri: Ima show my ass tonight, I can feel it &#128586;&#8221;omgggg I was thinking the same shit bitch&#128553;&#128553;"
0,@j_co69 he is a pussy an wouldn't show up bro
0,"""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom"
0,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
0,@HanSolosSon bruh really rocking a toaster on his face lmaoooo he prolly got 0 bitches too man.
0,"Cunts, cunts everywhere."
0,Hokis pokis bitch!
0,I just wanna slap a couple of y'all bitches
0,"@rniXX oh yeah and fuck the Lakers too, bitch boi!"
0,"If yo pussy good my ""Pullout"" game weak!!"
0,Ain't this a bitch
0,"Now put Ya ass on this dicc, let me know you that baddest lit bitch."
0,@xDSmooth 11k now shut up hoe
0,@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music
0,"Big boobs = no ass No ass = big boobs Big boobs and big ass = ugly face Big boobs , big ass , pretty face = hoe."
0,I can't believe this nigga told me to put nutella on a bitch before you eat her out #wildnigga
0,Karmas a bitch
0,@KINGDOMMINDED__ @_lostb0y fuck off my pussy boi bitch
0,Gator's bitches best be usin Jimmy's !
0,I tell a bitch I don't love shit fuck somethin
0,Im start askin dese hoe niggas if they got sand in they pussy....
0,RT @slimthugga: U a nurse &#128514;RT @Blaccstone: @slimthugga you a clown boy You music is trash.... I dare you say something back I bury your Bit&#8230;
0,Why does @Drake like Serena Williams? She looks like a tranny
0,Jake gettin all da bitches rn
0,RT @CbazzThaGreat: Wanna know if a bitch hygiene up to par. Wipe behind that bitch ear and put it to her nose. If she flinch.....you got ya&#8230;
0,Meek mill said get yo game up before you lose yo bitch damn lol
0,"&#8220;@_KingCorey_: I got the giggles because I'm a fag, I ain't gon' lie lol &#128514;&#128514;&#8221;"
0,I bought hummus and broccoli. I just need snacks and shit. RT @Omgitstamz: i need to buy crackers and shit
0,I see thru all you fake bitches &amp; niggas.
0,@GirlThatsVonte no it ainn bitch
0,"RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;"
0,"""@Blackman38Tide: @WhaleLookyHere @HowdyDowdy11 queer"" gaywad"
0,Your pussy hella tight. Took me an hour to slide in that mothafucka &#8220;@flaidfirnruht: &#8220;@07Cannon: Quote and I'll compliment you&#8221;&#8221;
0,&#8220;@___Tamm: @VoiceOfDStreetz that wasn't me hoe azz boi&#8221; I'm (sniff sniff ) sorry (sniff sniff) http://t.co/CTmwGWEKNL
0,RT @MNYves: I want someone I can call my own without another bitch staking claim on him simultaneously.
0,RT @CraziestSex: hmu when you stop bein a lil bitch
0,"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?"
0,@iambillyshears shoulda came to my family's dinner tonight....we talked about shitting and negros.
0,"The fourth hokage was a little bitch!! Like, nigga can't even take down a bitch ass fox!"
0,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
0,I am such a daddy's girl it's crazy I will drop a bitch in a second over my dad bro.
0,RT @KrisAnnIn: &#8220;So wake the bitch up!l&#8221; - Jack Bauer #24LAD
0,When your side bitch won't leave http://t.co/Gw00BnBzQr
0,&#8220;@eminoelle: Why you let these hoes tear what we had right apart&#8221;
0,@_elennamichelle only when ur around me &#128523; gotta keep dat scent to keep filthy niggers away
0,RT @shantelb_: &#8220;@WeAre_XCI: I know bitches who sell pussy for 3.5's&#8221; &#128514;&#128514;&#128514;
0,RT @LesaMonroe: You bitches are grade A weird.
0,RT @DaSmacker: Mariners said moms 21 and over get free ball caps on mothers day. Basically all you young hoes with kids don't get one lol
0,"Cancel that hoe! ""@SB_Nick: It ain't nothing to cut that b!tch off!"""
0,"gotta tip for the monogamous niggas, yo bitch fuckin' anonymous nigga."
0,RT @_____AL: &#8220;@KY_YNF: &#8220;@TroyPanamera: Brandon Jennings easily got the coldest bitch ever&#8221; damn near lol&#8221;not damn near that's fact.
0,&#8220;@M94Rx: Sometimes I hate AZ &amp; sometimes I love it. Depends on the time of year I guess.&#8221; &amp; the dumb bitches that live here
0,RT @DFkinLopes: If my girl get in a fight with your girl you better be ready to fade too cuz I'ma knock you out then go help my bitch stomp&#8230;
0,donkey son of a bitch mother fucker
0,Jealousy will make a bitch do ANYTHING. Thirst will make a nigga do ANYTHING.
0,Karma is a bitch and usually comes around and goes around right? Or do some people just always catch the lucky breaks?
0,That depression shit trash.
0,RT @semper_fiibitch: Farra from teen mom has 2 sex tapes on pornhub lmao hoe ass
0,RT @Ciara_LisaaRoss: cant no bitch make me mad over a nigga i already had
0,I don't need no savin' I need to get fucking high and get some pussy.
0,"RT @khloewithoutheC: @TypicalMinions: when ur with ur friend and a bitch u both hate walks past http://t.co/LPLAYEfI7q"" @felferrara us as n&#8230;"
0,RT @Pbn_Rico: Maury 65 years old and still exposing hoes.. &#128175;
0,#IfWeDate i eat da pussy better than a lesbian.
0,Shut up bitch i wasn't gonna roast.
0,RT @ClintSwiftness: &#8220;@GodHimseIf: Is that fire works &#128165; or pussy poppin&#8221; @00sexilexi00 nigga wtf sounds like something you'd say
0,Is there a vending machine around this bitch im starvin
0,&#8220;@lopezbrittaney: How do you have a beautiful female and still find a way to fuck w/ ratchet hoes.. I don't get it&#8221; &#128079;&#128079;&#128588;&#128075;&#128588;
0,@CallNeeshCakey to lay up w my bitch
0,@TrippinC @nuteIla &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128514;&#128514; that hoe is like 5'8.
0,RT @ispeak_sarcasms: the nigga with no future always have the most hoes..
0,So is the term wigger. If someone chooses to listen to hip hop and act a certain way it's cause of his interests not race
0,"Grats to Haye, still a bitch though"
0,"RT @Gunplayrob187: Tired of dealing with these hoes , but my dick not &#128588;&#128175;&#128564;&#128514;&#128514;"
0,&#128514;&#128514; this white bitch think she miley cyrus &#128557;&#128557; http://t.co/lFfy5HvcNa
0,@SilverbirdUSA and retarded. Love is always retarded. #sentimental
0,Now a neighborhood nigga like me ain't supposed to get no pussy like this
0,"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?"
0,"RT @milesfan79: #fridayfaves RT @OneBillionBucks This bitch is dressed for church, the club, the gym, and to slay vampires &#128514; http://t.co/l7&#8230;"
0,These bad bitches really ain't that bad when you see a pic of Aaliyah
0,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.
0,RT @TerryisBetter: if I fav your pic that means Dm me hoe
0,"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?"
0,RT @YunGMiGo: &#128557;&#128557;&#128557;&#128514;&#128514;RT @Shane_A1: Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful
0,&#8220;@saidtina: @uce_INA I really hate Poly bitches.&#8221; You and me both man
0,School ghetto as fuck http://t.co/QrhwQTUEU1
0,"Having hoes not cool, That one will be better than all them thots"
0,@ICBC_World214 @FreeBlizz_ICBC bitch bought her son some talking bout I had to get em before they sold out
0,Apaches' 30 MM rounds turn Jihadis into tomato soup @MarkRothschild1 @Rockprincess818 @NoFear3136 @Lanna70115
0,@DavetheBrave1 come over hoe
0,@sorryimalex wake up you little bitch and follow me
0,RT @KarmenKarma: @KimKxxx @Tristan_Berri @YouknowRilynn @AmandaTateXXX about to go out with all these hot bitches! #happybirthdaytome http&#8230;
0,@kincade00 don't watch me watch tv hoe
0,@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU
0,RT @prettyne___: What you bitches fail to realize is these niggas don't really be moving on &#9995; they still be fucking with that SAME BITCH &#8252;&#65039;&#8230;
0,"and these hoes shallow, shiesty, trifling, but we been knew that."
0,He does! Lmao RT @BreesInDaCut: Sean Payton been had hoes RT @MrPOONsoaker: Lol http://t.co/pTD5rApZtD
0,Leap tall hoes in a single bound.
0,"Nigga getcho bitch, treat her how she wanna be treated but I ain't triccin &#128175;"
0,RT @itscoleharmon_: you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.
0,RT @RBK_STEVIEJ: I love a bitch wit sum nice teeth n lips&#128524;
0,Boney ass bitch farting out mini basketballs &#128514;
0,@Eddie_Hayden1 lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision
0,RT @BreadTruckkBri: Denzy a hoe &#128514;&#128514;&#128514;
0,Oh no tht hoe ode fake !!!
0,@Alejandro_Bihhh lmaoooo hell naw bro I be up i haven't seen that hoe
0,Know that the bad bitch got ittt &#128553;&#127908;
0,@kieffer_jason I heard your mama raised you like bitch
0,She been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. That's the cycle
0,How this ugly ass nigga gets more pussy than me ?
0,RT @_campkevin: Bitches be thinking they are soooo out here like no your just an everyday average Instagram bitch
0,Asha my bitch doe &#128553;&#128076;
0,"Tell them hoes ""I'm all friended out"""
0,Fuck these hoes im gone &#9996;&#65039;
0,I fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe &#128514;&#128514;&#128514;
0,"How u know u dont get real life pussy. Only carin bout her enterin your DMs 
RT @J0MAEL: She can enter my DMs anytime http://t.co/nZ74WBsDBH"
0,A nicca still tired from last night ... Wtf!!
0,RT @Crownthatbitch: Your pussy so bomb I call it dynamite
0,@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up
0,Ugly ass hoe wanna be me so bad bitch gone on &#9996;&#65039;
0,"@TheREALJB1RD @Mightymorph Big birds, big peckers.... They always mad cause they only get laid once and that's by their mother."
0,"@KCJHoop pretty sure you meant flight and not flite, dumb ass cracker."
0,"RT @HBCUfessions: ""Mannn these hoes for everybody"" other words don't love these hoes especially at - FAMU..."
0,RT @imGuccinizz: Quit it with that you got hoes shit you ain't got a got damn thanggg witcha ugly ass !!!!!!!
0,@baaaabyshaaaay_ Yassss bitch!!
0,@_noWashington what that hoe was like
0,RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho
0,First of all you my type of bitch
0,@King_4_Murphy pussy
0,'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs
0,"I'm still mad because this nigga really said ""I got bitches texting me asking me..."" Oh REALLY ? But let me say sum wit that in it &#128175;"
0,"RT @__iamjazz: ""@shaaaaayy_: i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&#8230;"
0,RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;
0,My mother even bitched his bitch ass ctfu
0,"RT @TbhMoose: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;"
0,@ElyssaJankowski @ComedyTextings haha she a stupid hoe
0,You need a muzzle for your horse face bitch.
0,"all these bad bitches, man they want the ____"
0,Some bitches curve game be too serious
0,RT @Coolie_GBE300: When the side bitch try to approach you in public. http://t.co/GbbIob1Ots
0,It ain't nunn to cut that bitch off&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;
0,"Maybe I'm the one, maybe I'm the two, maybe I'm the nigguh that you call when you're through."
0,Stupid cunt bitch on the road
0,I'm HUNGRY I won't give a bitch a time or day. I'm trying take care business &#128129;
0,Shreks on bitches
0,Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;
0,Look at this fucking kaffirs hairdo. Only a nigger http://t.co/lmWqJ1EtOa
0,"&#8220;@BroCulture: When life knocks you down, stand the fuck up and say ""You hit like a little bitch.""&#8221;"
0,@MadameCrystalB stop calling her a bitch *crystal voice*
0,@wodaeeex3 bitch i ainn hiden i go str8 to class my teacher lame af
0,@kitty_hello14 bitch I ain't arguing with you .. Fuk on! You said some slick shit n I addressed it .. #Simple
0,@JasonAstley I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.
0,@Huntermoore finger my pussy slowly with circular motion
0,@SkinnyKenny13 @Zaytovenn__ shiddd add me I a turn that bitch up lmao
0,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?
0,"My nig been talking bout what he gonna be for Halloween since July, to excited!"
0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part http://t.co/35oTesnwmx"
0,@Taylor_1017 faggot
0,RT @Drrake: How to curve tf outta hoes... http://t.co/LIGzDoUnJ5
0,@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol
0,RT @haztv: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes
0,Young Gem &amp; Don Chief been killing it in the yo...going in on that real music..no bubble gum trash in the booth... http://t.co/lkjNb7uZmt
0,RT @savannacurry_: yelling my feelings about self centered not to think for themselves bitches is gr8
0,@LadyVodkax keep them around so new bitches know they could be the next ex if they dont stay in line.
0,My two main wiggas and I @chloetarantino http://t.co/oAyBFEJh54
0,RT @longbongchris: &#8220;@WORIDSTARHlPHOP: White twitter when they get in an argument https://t.co/u4dfp2XJ9B&#8221; i wouldve bitch slapped her into &#8230;
0,RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!
0,&#8220;@RihannaGlFS: When you see the bitch that been talking smack about you in the playground http://t.co/ePdGXMzKSr&#8221;
0,He's going to be someone's bitch &#8220;@_Griot_: He bought to catch hell in cell block D. They fuck up men who are rapist and child molesters.&#8221;
0,@DeezNutsDoe you dirty little bitch
0,oh damn dis bitch found out her baby dead and now she's gonna torture the murderer lmao how fun
0,"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Bring it bitch http://t.co/g7Yq2cH9Uk"
0,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself
0,You wanna watch the game she wanna watch #scandal but yo bitch ass didn't buy her another tv so you gotta take da L
0,&#8220;@koleworld4: this bitch tried the wrong one &#128514;&#128553; it'll all go down hill from now &#128536;&#8221;&#128064;
0,@ronsonsolaqa I love you too pussy.... Lmaooo
0,RT @coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;
0,"I'm goin big, bitch, suck my dick"
0,Lmfaoooo fizz baby mama snatched that bitch soul
0,@Huntermoore @DangItsTiff bitch looks like spongebob
0,"@KaileenRenee lets get a group together &amp; do something negro, I'm home"
0,RT @WorldStarFunny: when you see a bitch nigga subtweet you http://t.co/eclOjoVwg7
0,RT @Plurizard: I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.
0,RT @cheyycheyy8: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol
0,RT @bye_bye_byrdy: Weed ain't a drug! Its a fucking herb bitch!
0,RT @PRAYINGFORGEMS: the timeline boring because all the hoes out right now probably getting fucked or planning too
0,RT @khloekardashian: Basic bitches NOT wanted
0,@HuffingtonPost if the faggots can have a page y cant they?faggots offend me more than them
0,"RT @micheleod1: #FlipTheSenate on the most corrupt administration EVER!
#ChicagoPolitics in the WH &amp; Harry Reid is his bitch. http://t.co/x&#8230;"
0,Majority of the hoes on this gram instafrontin http://t.co/3Nn47QAS
0,"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters."
0,RT @JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/nVlZkShGaa
0,Curse AVI for Coke because he's a fag and hasn't put it on yet http://t.co/jHQPwop4wk
0,Fuck ya main hoe now she claimin mob hav her brake ya heart wen I rob ya inda daark
0,If I can't make no money off of you then bitch I don't even want to you.
0,"No sleep, sleep is for pussies."
0,wow.... a bird just shitted on me
0,"' All jokes aside , I'm goin thru it a niggah heart hurt smh . &#1043214; ."
0,&#8220;@daberellla: just demolishing this huge bitch &#127850; http://t.co/AWYdBJxKs4&#8221;sharing is caring &#128076;
0,"RT @SpaceCatPics: Meow, bitches"
0,"' She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah ."
0,Now don't you hate them ol... Lyin ass hoes... Smilin in ya face wearin her best friends clothes
0,"@bogglethemind83 @AJ0427 Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch"""
0,It's still Spring bitch
0,@tori_santana hell yea went from I love you to fuck you and that basic bitch
0,Life is only unfair if you're a cunt
0,@CayMarieee bitch I'm talm bout at like 10 &#9995;&#128514;
0,@jimachterfeld @joeo670 @dan_bernsein Bernstine is Chi Sox Jew fag.
0,This being single shit is really trash especially when you ain't got nobody to text after midnight
0,A man will cheat on his woman.. Fuck 20 different bitches in 1 year.
0,"Some bitches just have NO luck with men lmao.. Maybe YOU'RE the problem sweetheart, it can't all be our fault lol"
0,RT @Ribo333: @secupp your retarded
0,Its gorg out! RT @@anggxo: This bitch thinks its june or something @BriiiXO http://t.co/mFVCmym
0,RT @KINGTUNCHI_: Jd told me I'm to player to be with one bitch
0,He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything
0,RT @TheoMaxximus: I can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe
0,"@emmyhighr0ller @Cyberobama 
you sound like a real cunt"
0,Bad blood in the camp &amp; if it's bout a bitch just know I don't respect it homie
0,@LeLittleLisa bitch I know you seen me tweet bout you
0,@ivanrabago_ looks ghetto as fuck
0,RT @AirSimba9: &#8220;@Treslyon: Tell a hoe NO for the sanctity of your relationship we gotta stop fucking these woman&#8221;
0,"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me."
0,RT @POONsoaker: Her pussy A1 if she can quote over 15 boosie quotes
0,&#128557;&#128557; RT @KingHorseDick: Welp RT @ThePlasticPope The prettier bitch usually loses lol this Is science
0,My grandpa hooked his friend up with some pussy in Vegas. #Praise
0,Real nigs uck with me and I don't give a uck who don't
0,White people always gave yellow ass teeth
0,@AndreBerto can't wait for more PEDS is that it? Roid munching faggot
0,@B_Stewart9 quit bein a little bitch B
0,if a girl a hoe but she aint stealing anyones man then stfu
0,RT @cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago
0,"@jayboogie_16 yeah, SOME NIGGAS are straight bitches."
0,RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;
0,My aunt said I'm handsome fuck you hoes
0,RT @asaplex: This bitch jus blew my high and I was off all of these drugssss
0,@itsjustmexo ur a cunt nd a wish a was a faggot
0,RT @DreamChaser_100: New Orleans in that bitch .. Serious
0,White bitches be lovin da colored men
0,"If she aint talkin to you , then who she talking to ? Cus you know bitches cant stop talking #TrustIssues"
0,so it turns out Hope Solo is one crazy bitch http://t.co/wlqnFDSX0a
0,""" black bottle &amp; a bad bitch """
0,' With my Bestf Shyanna Pen and ma main niggah Ronnie A. Jackson III &#1043359;&#1041636; Movie bound after we pick up the homies
0,RT @TooTurntNacho: Why give a bitch ya heart when she rather have a purse.
0,RT @kep0ne: @quanb24 you bitch ass nigga
0,"RT @OptimisticDoom: I got hit on today!!!!

I'm back, bitches!!!

*dies*"
0,"RT @_ItsUpWitPc: Gotta eat her pussy so good she forget dick coming next. Have her talking to herself like ""he brought dick with him too"""" &#8230;"
0,&#8220;@RoJustDGAF Aren't they all tho bro? RT @landoup: I hate a nosey bitch....&#8221;some more than others
0,Backdoor is open: them hoes will let you fuck em in the ass. Usually an extra charge plus the rate you agreed upon.
0,You a shoulda coulda woulda ass niggah Ima wish a niggah would ona hood ass niggah
0,@rbomem you a broke bitch too.
0,@mjziccardi that mindless twat is shitting on hiphop hahahaha
0,LMFAOOOOOO GAY AS FUCK RT @PubesOnFleeK: &#128557;&#128557;&#128557;&#128557;&#128557; get these two faggots off my TL http://t.co/oKUMmSJEYi
0,Like bitch &#128171;
0,RT @LouieVRee: Eating pussy is dangerous bitches be trying to snap your fucking neck
0,@ChrisMcDowell_ dont be a bitch.
0,S/O the young bitches &amp; females &#128514;
0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"
0,RT @CallMeRenee_: &#8220;@1inkkofrosess: stupid ass toe dog dam&#8221;&#128514;&#128514; bitch you mad at your toe &#128553; dumb hoe yo toe aint wanna be stomped .
0,"Iv decided to grow my hair, i aint braiding it tho.......straight curls out dis bitch !"
0,RT @roryscovel: Surprising how big of a pussy Hulk is. #BRAvsCHI
0,I was at my bf grandma house today goin through old albums and his grandpa had naked pics of his side hos from the 50's &#128514;&#128553;
0,RT @JFlocka: Need a down bitch to bring me pizza
0,"@MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!"
0,&#8220;@mckinley719: @vintagebeezy15 luhv u tioo!a!!!&#161;&#9829;&#9829;&#8221; drunk bitch lol
0,@kingjvsh you just did bitch lol
0,Send that bitch a smiley face. Bitches love smiley faces :)
0,"@MorganSmith_20 he's a little bitch in general , fug Seattle"
0,RT @digiflorals: I don't get why people bitch about an unfollow when you never talked to them
0,It's a sad sad day when a bitch loses her sponsor
0,I really don't like that nigguh Paul tho
0,I'm going to be an ugly niggah for Halloween so I can just be myself.
0,Never that serious RT @C_thaqueen: Thought you was Finna cruise with a new bitch &#128553;&#128273;&#128298;&#9995;? http://t.co/MvCnPYtXo8
0,If you body count more then mine you a hoe js.
0,@DreadHeadxx bitch hallon
0,RT @LeBronVuitton: Bain wasn't no hoe ass nigga at all
0,"I wan do a mixtape... ""pussy an cinnamon rolls"""
0,Then again... bitches are expensive and I'm on a budget boo. I can't afford all that shit you bitches be wanting.
0,"RT @King_Lonnie_19: ""@TaeCocky: Rihanna is a talented hoe"" http://t.co/uL4ePHA2qy"
0,@kieffer_jason @someone yea it's very true bitch
0,"I'm so tired of this damn job man, I wanna blow this bitch up lol"
0,That's still my pussy
0,&#8220;@DreamGirlsOnly: &#128525; http://t.co/w43KPs9Zp0&#8221; now this hoe bad
0,RT @__iamjazz: where is D hoes ? &#128514;
0,RT @mahxnesthot: twinkle twinkle little star I fucked your bitch and stole your car
0,&#8220;@AlanaaaXP: Some of yall hoes nasty yall find out yall sharing or shared dick with a dirty ass female and still fuck the nigga &#128567;&#8221;
0,@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?
0,@ZayCoolAF #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit
0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | cumshot on beauty pussy closeup http://t.co/UonsdrAuV0"
0,"she's a hoe, she's a slut, she's a freak."
0,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?
0,"Don't touch no sloppy hoes, You might catch somethin.."
0,The club don't never get old to some of y'all hoes though.
0,"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth"
0,This hangover a bitch. &#57608;
0,@JacsonBevens @markkiszla absolutely retarded article http://t.co/3hSVTYOXFf
0,Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.
0,"Don't get your main bitch and side bitch confused, there's a big difference."
0,"lol i liked that album RT @az5950: That ""Double Up"" Album was so trash son...smh"
0,Ever leave me around yo bitch and ima get her stoned
0,I got a cousin thats rollin ... Got a bitch in tha hoovers
0,"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic"
0,My bitch ass buddy pmo
0,My bitch say I'm in the dog house fuck you mean
0,Tongue inside her pussy or dont bother eating her
0,@Thomas71096 Yass bitch Yass &#128134;&#128134;&#128134;
0,RT @CaciTeamorDie: I don't wanna be a hoe &#128549;
0,Todays Spy Ops ( A country guy with big feet. I lv to lick his soles n hv soles on my cock ) http://t.co/baEeMot812
0,Delete now you bitch ass nigga RT @Quanny_Quan: If the Redskins beat us I will delete my fucking IG
0,RT @ImChiefy: I'll send dick pics to your bitch quick .
0,RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300
0,I'm drunk eat a fucking twat
0,RT @WorldStarFunny: I don't have an iPhone so I have to manually ignore these hoes http://t.co/LYZs1PU25I
0,A nicca is hungry as hell
0,RT @GaryLopez_19: I'm gonna make this math test my bitch tomorrow.
0,"this fat bitch was preaching like ""we have too many fat and lazy people!!"" haVE YOU SEEN A MIRROR WTF"
0,' Up runnin these 2K fades with ma niggah Tyreon &#1043323;&#1043359; Leo KO'd lmfaoo
0,"Pop a nigguh, sound like crisco"
0,@kayysavage @Montea_Rollin I know bitch
0,"RT @skankymunter: Pissed in shower, now checking for yellow legs."
0,"@GingerDemoness 
Den you enjoy da nite wit a colored man. We do it again in 2 weeks. Lets me no if I needs ta bring da magnums"
0,Don't make me make you fall in love with a bitch* like me
0,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw he should drop that bitch off in south Dallas with the rest of the homeless dogs
0,RT @AntzInHerPantz: This what y'all hoes want? &#128528;&#128528;&#128528;&#128528;&#128528; https://t.co/tAGjue7mr7
0,"I got something for your ass, keep thinking I'm pussy"
0,You nigga eating these hoes pussy but they ain't worth it
0,"I watched one and a bitch holding the camera said ""yall need to hurry up...my battery's about to die!"" NOOOOO!"
0,They some bitch ass niggas
